id,comment,label,task,,,
id11581,Hàng như hình đi êm,2,1,,,
id11582,"Đọc đánh giá rồi mới mua size thật bé hơn size bán, mang 37 đặt 36 về vẫn rộng",0,9,,,
id11583,Không tôn trọng khách hàng!,0,5,,,
id11584,Nhắn xong block lại còn bảo được xem hàng trước?,0,9,,,
id11585,Hết biết nói gì,0,9,,,
id11586,Đánh giá lại khách 1 sao mà không có lý do!,0,9,,,
id11587,Đây là câu đầy đủ và hoàn chỉnh: Ăn miếng trả miếng,0,9,,,
id11588,Dùng hiệu quả lắm luôn,2,1,,,
id11589,Các bạn nào đang phân vân có nên mua hay không thì hốt ngay và luôn đi nạ,2,9,,,
id11590,Nay mình order thêm 2 combo nữa về dùng nà.,1,6,,,
id11591,Sau 1 tuần dùng liên tục là tóc mình bắt đầu mọc nhiều rồi,2,9,,,
id11592,Sản phẩm quá kém. Chất lượng sản phẩm rất kém,0,1,,,
id11593,Đóng gói sản phẩm rất đẹp và chắc chắn. Chất lượng phù hợp với giá cả. Nói chung là giòn ngon,2,1,,,
id11594,"Chất lượng sản phẩm rất kém, giao sai hàng cho khách, treo đầu dê bán thịt chó, thất vọng",0,1,,,
id11595,Mình đặt mua cáp USB-C và microUSB vậy mà Tiki gửi cáp iPhone và microUSB,0,6,,,
id11596,Vì không đúng mẫu và màu da nên không thể đánh giá được,0,9,,,
id11597,Cho 1 điểm,0,1,,,
id11598,Cũng tạm được,1,1,,,
id11599,Rất hài lòng về sản phẩm,2,1,,,
id11600,Hàng ok shop giao nhanh nhưng nhà vận chuyển làm rách mất cả 2 lưới tắm của mình rách 1 mảng nhỏ vẫn dùng được nhưng nhìn mất thẩm mỹ thôi,0,3,,,
id11601,Mình mua RD01 Hot&Spicy mà đánh lên không giống màu đỏ gì hết,0,1,,,
id11602,Giao hàng cực lâu đã rồi sản phẩm còn bị trầy,0,3,,,
id11603,Bao bì sơ sài,0,2,,,
id11604,Sản phẩm đóng gói không có hộp,0,2,,,
id11605,Giày đẹp ủng hộ dài dài,2,9,,,
id11606,Nói chung mới nhưng quyển luật hình sự phần gáy keo dính đầy gáy phải gỡ ra từng tí một,0,1,,,
id11607,Mình nhận được sách rồi,2,3,,,
id11608,Bàn phím trên LG G3.G4 có tiếng Việt lướt ngon lành nhé,2,1,,,
id11609,Lần thứ hai mua hàng của shop,2,9,,,
id11610,Mất 3 ngày để nhận được hàng,0,3,,,
id11611,Mua hộ nên không rõ chất lượng thế nào,1,1,,,
id11612,Shop tư vấn khá nhiệt tình,2,5,,,
id11613,"Máy dùng tốt, giá lại hợp lý",2,4,,,
id11614,CPU hỏng rồi anh ơi cho em link Facebook để em giao tiếp chứ Shopee khóa mồm em rồi,0,5,,,
id11615,"Ở Sài Gòn đặt hàng nhưng không mang vừa, nhỏ đổi size mà nhắn tin kêu đem tới tận nhà để đổi hàng",0,7,,,
id11616,Chưa bao giờ mua hàng trên Shopee mà gặp chủ shop nào như vậy luôn,0,9,,,
id11617,Sốc tới óc,0,9,,,
id11618,Đặt size 36 mà shop giao 39,0,3,,,
id11619,Không chịu đổi lại hàng cho khách,0,7,,,
id11620,"Nhưng đến thời điểm iPhone 5s, 6s không hiểu sao có tiền cũng không muốn nữa",0,9,,,
id11621,Khay đá đẹp giao hàng thiếu mất một cái,0,3,,,
id11622,"Không nói đến những người yêu công nghệ, họ mua về tìm hiểu và vọc vạch, còn đa số mua về chẳng biết để làm gì, chỉ nghe và gọi để giải quyết khâu oai là chính bởi họ có tiền và quyền thể hiện, con người Việt Nam khác các nước khác ở điểm này",0,9,,,
id11623,Uổng cho mình tín đồ của iPhone,0,1,,,
id11624,Đã gửi ý kiến không thấy shop phản hồi,0,5,,,
id11625,Không được ưng ý cho lắm,0,1,,,
id11626,Dây cáp mình mua bị gãy ở khớp nối không bền như quảng cáo,0,1,,,
id11627,Kết quả khác xa với quảng cáo,0,1,,,
id11628,"cho một cái cục 30 game với giá 60$, không cài được game mới hoặc cắm băng cũ > hãng này tính troll fan của dòng này chắc",0,9,,,
id11629,"Chất lượng sản phẩm tuyệt vời, ngon lắm mọi người mua nha",2,1,,,
id11630,Dự là doanh số thảm hại cho xem,0,9,,,
id11631,Cáp giao sai màu,0,3,,,
id11632,"Sản phẩm được mô tả dành cho trẻ 06 tháng nhưng khi nhận hàng là sản phẩm dành cho trẻ 8 tháng trở lên. Thái độ nhân viên giao hàng không tốt, tỏ thái độ bề trên",0,3,,,
id11633,Tôi mua hàng chứ tôi không xin và cần được ban phát,0,9,,,
id11634,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền bánh ngon lắm,2,1,,,
id11635,Nồi bên trong có hai cái lỗ bị đâm bởi vật nhọn,0,1,,,
id11636,"Giày giống ảnh 100%, chất nhung mịn",2,1,,,
id11637,Sản phẩm y hình. Đóng gói sản phẩm rất đẹp và chắc chắn. Thời gian giao hàng rất nhanh,2,3,,,
id11638,"Núm thiết kế gần giống ti mẹ, sản phẩm chất lượng tốt",2,1,,,
id11639,10 đồng cho chất lượng,2,1,,,
id11640,"làm theo hướng dẫn nhưng không đông, lúc bỏ máy quậy bỏ ngăn đá mới chịu đông cứng ngắc cũng như không",0,9,,,
id11641,"Lúc đầu sợ giày chất lượng form nhỏ nhưng hóa ra mẫu này lại hơi rộng. Không sao, đi vẫn thoải mái chắc chắn",2,1,,,
id11642,"Túi bị thủng làm bột bị rơi ra ngoài, shop dùng băng dính dán lại rồi gửi cho mình nên mình không hài lòng",0,2,,,
id11643,"Đóng gói sản phẩm rất đẹp và chắc chắn, shop phục vụ rất tốt, rất đáng tiền, giao nội thành nhanh một ngày",2,3,,,
id11644,Hộp bị méo mó tùm lum,0,2,,,
id11645,Giống hình nhưng ống kính kém quá,0,1,,,
id11646,Đặt 2 áo mà gửi về 1 cái nhưng tính tiền 2 cái là sao,0,7,,,
id11647,áo đẹp,2,1,,,
id11648,vừa rộng vừa thoải mái,2,1,,,
id11649,"Chất lượng sản phẩm tuyệt vời, shop phục vụ rất tốt, thời gian giao hàng rất nhanh, nhưng bị vỡ mất kính cường lực 5D của iPhone 7 Plus, đã gọi điện nói với shop và shop bảo ship cho cái khác và chỉ việc nhận nhưng chưa biết shop nói vậy có ship hay không, nhưng thái độ chịu trách nhiệm như vậy là rất tốt",2,5,,,
id11650,"Chất lượng sản phẩm tuyệt vời, rất đáng tiền, thời gian giao hàng rất nhanh, đồ đẹp",2,1,,,
id11651,có quà từ shop nữa ❤️ Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,2,2,,,
id11652,Sạc quá lâu,0,3,,,
id11653,"Chất lượng sản phẩm quá tệ, nhựa bị chảy làm rỉ nước ra, sử dụng đúng 1 lần vứt luôn",0,1,,,
id11654,Bánh thơm ngon ít ngọt rất hợp khẩu vị,2,1,,,
id11655,Dùng tiền nào của này,0,1,,,
id11656,Xinh lắm ❤️,2,9,,,
id11657,"Chất lượng sản phẩm rất tệ, đúng là hàng dỏm, shop buôn bán lừa đảo, thua cả đồng hồ đồ chơi của trẻ em, thất vọng vô cùng",0,1,,,
id11658,Rất thích đóng gói sản phẩm rất đẹp và chắc chắn,2,2,,,
id11659,Mùi ngọt giống mùi trà đào,2,9,,,
id11660,Không có đưa cái móc khóa nào,0,9,,,
id11661,Sản phẩm chính hãng đóng gói cẩn thận,2,2,,,
id11662,Dùng khá ổn,2,1,,,
id11663,"Sản phẩm không giống như mong đợi, rất nhỏ",0,1,,,
id11664,"Giao hàng nhanh quá, một ngày đã đến nơi",2,3,,,
id11665,"Cushion che phủ tốt, mỏng nhẹ",2,1,,,
id11666,Đồng hồ rất đẹp đeo lên sang và sáng tay lắm,2,1,,,
id11667,Giao hàng thì siêu nhanh đặt hàng sáng hôm qua mà sáng nay đã nhận được hàng rồi,2,3,,,
id11668,"Rất không đáng tiền - Chuột không bấm được, bàn phím lỏng lẻo, chữ trên phím dán đề can",0,1,,,
id11669,Sản phẩm đúng với thông tin đăng tải,2,1,,,
id11670,Thời gian vận chuyển quá lâu,0,3,,,
id11671,Đặt hàng ngày 1 chiều ngày 8 mới nhận được hàng,0,3,,,
id11672,Shop phục vụ kém nhắn tin mà không thấy trả lời,0,5,,,
id11673,"Nhận được hàng trong tình trạng vỏ hộp méo mó, rất nhiều tem niêm phong, hộp thuốc thì có tình trạng đã có người mở ra rồi cố dán lại",0,2,,,
id11674,chưa uống nên chưa biết chất lượng ra sao,1,1,,,
id11675,Chất lượng sản phẩm rất kém không có nơ buộc đầu như cam kết,0,1,,,
id11676,Shop phục vụ tốt chất lượng ống ngắm tốt nhé,2,1,,,
id11677,"Tương đối hài lòng, giày chắc chắn êm nhưng đường may chỉ thừa còn nói chung ổn với giá này, cảm ơn shop nhé",2,1,,,
id11678,Dép đẹp dày chắc chắn xinh yêu,2,1,,,
id11679,Chất lượng sản phẩm tuyệt vời.,2,1,,,
id11680,"Hàng rất đẹp, giao hàng hơi chậm nhưng không sao",2,3,,,
id11681,"Chất lượng sản phẩm tạm được, đạt 70% so với hình ảnh bài đăng",0,1,,,
id11682,Vỏ hơi xước một chút,0,2,,,
id11683,Shop tư vấn rất nhiệt tình. Thời gian giao hàng rất nhanh. Rất đáng tiền,2,9,,,
id11684,Nhưng chất liệu vải không mát như hình,0,1,,,
id11685,Sản phẩm này không phát sáng một chút nào dù để trong bóng tối cả đêm,0,1,,,
id11686,Shop giao hàng giả,0,3,,,
id11687,Yêu cầu Sendo làm việc lại,0,5,,,
id11688,Hàng giao không đúng như hình ảnh nhãn mác đè lên nhau,0,3,,,
id11689,"Nhìn mặt hai anh em là biết luôn rồi, đóng gói cực kỳ cẩn thận luôn",2,2,,,
id11690,Quà tặng dễ thương quá !!,2,9,,,
id11691,"Sách đẹp, thật, còn nguyên màng",2,1,,,
id11692,Ok làm repeater thấy thu sóng tốt bằng con Xiaomi,2,1,,,
id11693,Gửi hàng nhanh,2,3,,,
id11694,"Mua hàng 3 lần rồi cả 3 đều rất ưng, ship nhanh, sữa date 2019 như anh chủ cam kết, shop nhiệt tình với khách lắm nè",2,5,,,
id11695,Mười điểm,2,9,,,
id11696,"Mình muốn trả hàng này nhé, nhận được hàng đã bị bể vỡ, shop cho mình địa chỉ cụ thể ah",0,7,,,
id11697,Sản phẩm được thời gian giao hàng quá lâu,0,3,,,
id11698,Giao hàng cực kỳ nhanh rất ấn tượng với shop mua rất nhiều lần rồi lúc nào cũng rất hài lòng về sản phẩm và dịch vụ,2,3,,,
id11699,"Sản phẩm không tốt, máy hở màn hình, vận chuyển tốt",0,1,,,
id11700,Chẳng khác gì dán chơi cho vui,0,1,,,
id11701,Đồ yêu lắm ❤️,2,9,,,
id11702,làm gì có chuyện hút mụn ra,0,9,,,
id11703,"Hạt ngon, đóng gói đẹp, sản phẩm mới tinh vừa ra lò luôn.",2,2,,,
id11704,Vị ổn,2,1,,,
id11705,Hàng nguyên seal nhưng phát hiện bị móp viền,0,1,,,
id11706,Gọi Tiki để hỗ trợ nhưng quy trình dài dòng để đổi lại được sản phẩm mới hoặc hoàn tiền,0,5,,,
id11707,Cảm thấy mất thời gian lôi thôi nên đành sử dụng luôn,0,9,,,
id11708,Chất lượng thì không bàn,1,1,,,
id11709,Nhận hàng thất vọng,0,3,,,
id11710,Mua shop lần đầu mà được tặng cả gel lột mụn,2,8,,,
id11711,Tin nhắn mãi mới trả lời,0,5,,,
id11712,Mỗi tội shop hơi kiêu,0,9,,,
id11713,"Giao hàng không đúng size, bị lỗi nguyên một đường dài phía trước luôn",0,3,,,
id11714,"Đóng gói rất cẩn thận tuy nhiên thì sản phẩm được gửi đến không đúng với hình ảnh combo sách trên Tiki sách tự luyện ngữ pháp của Kim Mạnh Tuấn thay bằng sách ngữ pháp căn bản của ""The Windy"" không có sổ tay thực hành",0,3,,,
id11715,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Sẽ ủng hộ shop tiếp,2,9,,,
id11716,"Kể lể thì dài dòng cái cần thì không nói, đọc cả cuốn mà như đang đọc ngôn tình",0,9,,,
id11717,Thiếu sức sáng tạo thiếu niềm đam mê về tác phẩm quế,0,1,,,
id11718,Chất lượng: đồng ý,2,1,,,
id11719,Kích cỡ cho bé 20kg quá nhỏ,0,1,,,
id11720,"Nhìn đẹp quá mà chạy Android là thấy không muốn mua rồi thích cái nào nghiêm túc hơn, phù hợp đo vận động hơn Garmin, Fitbit thẳng tiến",0,9,,,
id11721,Không êm ái,0,1,,,
id11722,Kê tay quá cứng,0,1,,,
id11723,Mùi thơm nhẹ rất thích,2,1,,,
id11724,"Sau 2 tuần xịt thì phần mái ra nhiều tóc con, mùi thơm dễ chịu không nồng như những loại khác mình từng dùng",2,1,,,
id11725,Cả đêm không thấy thơm dù phòng máy lạnh kín,0,1,,,
id11726,"Mình nhắn tin báo shop mà shop không trả lời, phải gọi điện",0,5,,,
id11727,Shop giao hàng bị vỡ miếng nhựa đen và thiếu định ốc,0,3,,,
id11728,"Gọi shop báo có gì gửi bổ sung cái thiếu và thay cái vỡ, đợi hoài không thấy gì. Mình lên nhắn tin hỏi shop cũng im ru, không phản hồi bất kỳ cái gì. Người nhà mình tìm cách lắp xong, xài 5 phút, bé gãy, ngã đập đầu luôn.",0,5,,,
id11729,Mua 2 đôi gửi 1 đôi mà tính tiền 2 đôi,0,9,,,
id11730,Tết nhất rồi lừa nhau lấy tiền à,0,9,,,
id11731,"Không muốn nói quá đâu nhưng nhắn tin không trả lời, gọi điện không nghe máy luôn",0,5,,,
id11732,"Không thương hiệu lừa đảo, khuyến cáo đừng nên mua ở đây",0,9,,,
id11733,"Mất hơn 100 nghìn cũng không tiếc, quan trọng là bị lừa vào Tết, nó cay lắm các bạn ạ",0,9,,,
id11734,Hàng đẹp giao hàng cực nhanh,2,3,,,
id11735,Giao hàng nhanh chất lượng quá xấu với quảng cáo,0,3,,,
id11736,Mua 2 đôi đều đẹp và chắc chắn sẽ ủng hộ shop dài dài,2,9,,,
id11737,Ưng lắm luôn shop ạ ❤️❤️❤️ size vừa in cu cậu nhà mình.,2,1,,,
id11738,Chất lượng dịch vụ này rất tốt,2,1,,,
id11739,Hàng đẹp rẻ âm thanh tương đối chuẩn,2,1,,,
id11740,"thất vọng về Tiki lần này, ảnh quá nhòe. Mong Tiki rút kinh nghiệm.",0,9,,,
id11741,Sản phẩm phải giống như trong hình chứ,0,1,,,
id11742,Chỉ được cái mã thôi,0,1,,,
id11743,Đồng hồ đẹp nhưng không chống được nước dù chỉ dính một chút cũng bị mờ hết màn hình phải sấy.,0,1,,,
id11744,Đặt 2 cái màu đen giao 1 cái đen 1 cái xanh đen,0,3,,,
id11745,Làm ăn này lần sau ai dám mua,0,9,,,
id11746,Hỏng,0,1,,,
id11747,"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn, hàng chính hãng OK",2,1,,,
id11748,"Nhưng hơi nhỏ, không đựng được máy tính bảng",0,1,,,
id11749,Tại sao đồng hồ không chạy shop,0,5,,,
id11750,"Chưa bao giờ nghĩ là có thể ăn viên nghệ ngon lành như vậy, 10 mấy năm nay đau bao tử uống nghệ là cực hình, nếu kỳ này chữa được sẽ ủng hộ shop dài dài",2,9,,,
id11751,"Chốt bé không dùng được, phải xài chốt zin để qua. Shop phục vụ rất tốt",2,5,,,
id11752,Gậy đẹp cầm chắc tay,2,1,,,
id11753,"Vô cùng hài lòng vì giao hàng nhanh, sản phẩm tốt, tóm lại vô cùng thích, cảm ơn shop nhiều. Em biết tại bưu điện ship lâu chứ shop giao hàng cực nhanh chỉ sau 1 ngày",2,3,,,
id11754,Nhưng quên nói size nên shop đưa size nhỏ,0,6,,,
id11755,Có đổi được sản phẩm khác không vậy,0,7,,,
id11756,Dùng thích quá định mua thêm mà hết mất rồi Chất lượng sản phẩm tuyệt vời,2,1,,,
id11757,Cân chính xác chất lượng đẹp,2,1,,,
id11758,Shop không có trách nhiệm với hàng kém chất lượng,0,1,,,
id11759,"Sản phẩm ok lắm, mình đã ủng hộ 2 lần rồi",2,9,,,
id11760,Dép đi phát tiếng kêu chút chít như em bé,0,1,,,
id11761,Chán lắm ợ ! → Chán lắm ơi !,0,9,,,
id11762,Chẳng có phát sáng gì cả,0,1,,,
id11763,Sản phẩm đẹp và chắc chắn còn về độ bền thì chưa thể đánh giá,1,1,,,
id11764,Gói hàng cẩn thận,2,2,,,
id11765,Nhưng túi không được to như trong hình,0,1,,,
id11766,nên không được hài lòng lắm,0,1,,,
id11767,Hàng đẹp giống hình,2,1,,,
id11768,Thật tuyệt vời khi công nghệ được giấu kín đến tận ngày khai trương,2,9,,,
id11769,Thật sự là không bao giờ dính phải cái shop này một lần nào nữa,0,9,,,
id11770,chất lượng thì quá tệ,0,1,,,
id11771,Đặt màu đen shop giao màu trắng,0,3,,,
id11772,"""boss không giống hình quảng cáo.""",0,9,,,
