id,comment,label,task
8218,"Chất lượng tốt nhưng có điều là shop đưa lộn size, đặt XL shop giao L, may mắn là còn mặc được",0,1
8219,Vớ đẹp,2,1
8220,"Vải đẹp, mịn",2,1
8221,Sáng bóng,2,1
8227,"Đóng gói bị móp một chút, đặt hai màu hồng và đỏ, củ thanh anh đẹp, được tặng kèm viên nén ươm nhưng chưa dùng tới, đợi một thời gian xem sao đã",0,2
8228,"Chất lượng sản phẩm tốt, vải mát, hoa văn đẹp",2,1
8229,"Cạp chéo độ co giãn thấp nên bụng bầu lớn hơi vướng, dễ bị tụt",0,1
8230,"Giao hàng nhanh, tuy nhiên không có vớ như cam kết",0,3
8231,Giao hàng nhanh tuy nhiên không có vớ như cam kết.,1,9
8232,Rất đáng tiền,2,4
8233,"Màu đẹp, chất lượng tốt và giá quá rẻ(2-1;2-4)",1,9
8234,Đẹp,2,1
8235,"Shop phục vụ rất tốt, rất đáng tiền(2-5;2-4)",1,9
8236,"Vải ổn, mát",2,1
8237,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
8238,"Áo rộng, 45kg chắc phải mặc size S",1,1
8239,Hủy đơn mới giao,0,6
8240,Chất vải không đẹp,0,1
8241,Giao lộn kiểu,0,3
8242,"Đây là kết quả của các câu bạn đã cung cấp, đã được chỉnh sửa và phân loại theo định dạng yêu cầu:",1,9
8243,Rất đáng tiền☺️👌🏻.,1,9
8244,Mở bịch ra thì bộ đồ nhàu rất mất thẩm mỹ.,1,9
8245,Hàng tốt.,1,9
8246,Thời gian giao hàng rất nhanh...Nhưng áo hơi ngắn shop ạ 😂😂.,1,9
8252,Không thoải mái lắm,0,9
8253,"Hết hàng không khóa sản phẩm cũng không báo người mua, giao thiếu hàng, hàng thiếu 15 nghìn nhưng bỏ trả 10 nghìn",0,7
8254,Chất vải mặc vào khá ngứa,0,1
8255,"Khăn hơi mỏng, mịn",1,1
8256,Nhưng chất lượng ok đáng với số tiền,2,1
8257,Hàng xấu,0,1
8258,Chất liệu quần tốt,2,1
8259,Dán keo thừa hơi thiếu chuyên nghiệp,0,9
8260,Còn lại ổn,2,1
8261,Hàng tốt,2,1
8247,Chất lượng tốt,2,1
8248,Chất thì được nhưng quần may xấu,0,1
8249,"Đã rẻ còn đẹp, mua bao nhiêu lần ở shop rồi, lần nào cũng quá đáng đồng",2,4
8250,Đặt xanh blue mà shop giao màu xám,0,6
8251,"Chất được, đúng phom dáng như ảnh, so với giá tiền thì chất lượng thế này quá ổn",2,1
8262,"Áo không giống hình, kém chất lượng",0,1
8263,Chất lượng sản phẩm tuyệt vời,2,1
8264,Chất lượng rất ổn,2,1
8265,Thời gian giao hàng nhanh,2,3
8266,Đáng đồng tiền,2,4
8267,Shop phục vụ rất tốt,2,5
8268,Chất lượng sản phẩm tuyệt vời,2,1
8269,Thời gian giao hàng rất nhanh,2,3
8270,Hàng đẹp giống hình,2,1
8271,Tuy hơi ngắn xíu,0,1
8272,Sản phẩm giống hình,2,1
8273,Màu cam cháy bật tông da và răng,2,1
8274,Hàng không có size mà shop dám nói có size. Tìm mỏi mắt không thấy size ở chỗ nào,0,9
8275,Size M to như XL,0,1
8276,Đừng quảng cáo không đúng như vậy,0,9
8282,Áo hơi mỏng nhưng so với giá thì cũng tạm,1,1
8283,Chúc shop buôn may bán đắt,2,9
8284,Chất lượng sản phẩm tuyệt vời,2,1
8285,Shop tử tế,2,9
8286,Cho 5 sao,2,9
8287,Bực,0,9
8288,Chất lượng không đẹp,0,1
8289,"Hàng đẹp, da mềm",2,1
8290,Áo đẹp,2,1
8291,Chất lượng sản phẩm tuyệt vời,2,1
8292,Rất đáng tiền,2,4
8293,"Chất liệu không giống hình, quá mỏng và bung hết đường chỉ, không mặc được",0,1
8294,Chất lượng sản phẩm rất kém,0,1
8295,Đóng gói sản phẩm rất kém,0,2
8296,Shop phục vụ rất kém,0,5
8297,"Hàng đẹp, chất lượng, sẽ ủng hộ shop",2,1
8298,"Hàng rất tồi, xấu",0,1
8299,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
8300,Shop phục vụ rất tốt,2,5
8301,Giao hàng hơi lâu,0,3
8307,Shop phục vụ rất kém,0,5
8308,Áo đẹp,2,1
8309,"Quần đẹp, nhưng chất lượng sản phẩm hơi kém xíu",2,1
8310,"Chất lượng sản phẩm tuyệt vời, chất dày dặn",2,1
8311,Giá nào thì chất ấy,1,4
8312,Đẹp mỗi tội hơi nhỏ so với shop miêu tả,0,1
8313,Chất lượng sản phẩm tạm được,1,1
8314,"Chất liệu vải không đẹp lắm, đường may thì lỏng lẻo quá",0,1
8315,Chất lượng so với giá tiền thì không hợp lý,0,4
8316,Rất thất vọng về shop,0,9
8302,"Màu không đẹp như trong ảnh, tuy nhiên vải đẹp",0,1
8303,Mặc thu đẹp,2,1
8304,Tay mình hơi nhỏ so với đồng hồ rồi,0,9
8305,Hàng lên lô chỉ đáng giá 30K,0,4
8306,Nhưng mất 2 cái bị lỗi,0,7
8317,Chất lượng ổn so với giá,2,1
8318,Chúc shop mua may bán đắt nhé,2,9
8319,Chất lượng sản phẩm tuyệt vời,2,1
8320,Mua combo 10 cái mà giao có 9 cái,0,3
8321,"Chất lượng sản phẩm tuyệt vời, áo đẹp",2,1
8327,"Vải rất đẹp, giá cả hợp lý",2,4
8328,Sẽ tiếp tục ủng hộ cửa hàng,2,9
8329,Hàng hóa đẹp hơn so với hình ảnh,2,1
8330,Áo trễ vai rất tốt,2,1
8331,Chất lượng sản phẩm tuyệt vời,2,1
8322,"áo bé tí, con nhà mình lớp 2 mặc vừa.",0,1
8323,"Mừng quá, chờ đợi sản phẩm cứ tưởng không như mong đợi.",2,9
8324,Nhắn tin không thấy trả lời.,0,5
8325,Chất lượng sản phẩm tuyệt vời.,2,1
8326,Đóng gói sản phẩm rất đẹp và chắc chắn.,2,2
8332,Thời gian giao hàng lâu,0,3
8333,Shop rất nhiệt tình và chu đáo,2,5
8334,Hơi rộng shop ơi,0,9
8335,Thời gian giao hàng rất nhanh,2,3
8336,Shop phục vụ rất tốt,2,5
8337,Áo hơi mỏng nhưng giá như vậy là ổn rồi :).,1,1
8338,Shop phục vụ tốt,2,5
8339,"Quần vải mát, chất lượng tốt, còn hơi nhiều chỉ dư...",2,1
8340,Màu thực tế sáng hơn ảnh một chút.,1,1
8341,Rất hài lòng về sản phẩm chất lượng :red_heart:.,2,1
8342,Thời gian giao hàng rất nhanh,2,3
8343,Shop phục vụ rất tốt,2,5
8344,Bạn chủ shop rất nhiệt tình,2,5
8345,Hàng ở shop rất tốt,2,1
8346,Chất lượng sản phẩm còn đẹp hơn hình quảng cáo,2,1
8347,"Ưng lắm, cảm ơn shop nhiều nha",2,9
8348,"Chất lượng sản phẩm tuyệt vời, quần rất đẹp ạ",2,1
8349,Chất lượng sản phẩm tuyệt vời,2,1
8350,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
8351,Shop phục vụ rất tốt,2,5
8352,Đẹp vừa ý,2,1
8353,Phải nói là rất đáng tiền,2,4
8354,Shop phục vụ uy tín và chu đáo,2,5
8355,"Áo mút mỏng, không nâng",0,1
8356,.,1,9
8357,Chất mịn đẹp form body mặc siêu đẹp luôn ạ,2,1
8358,Mặc vào bao xinh!!,2,1
8359,Màu không đẹp như hình,0,1
8360,"Rất hài lòng. Giá cả ok, đã đặt lần 2 và rất ưng",2,4
8361,"Bạn bè cũng nhờ đặt giùm nữa, sẽ ủng hộ lâu dài",2,6
8362,Màu trắng có vẻ chất dày dặn và mát hơn,2,1
8363,Có 32bit và 64 bit nữa,1,9
8364,"Áo rất đẹp, chất vải được, giống hình",2,1
8365,"Chất lượng áo tuyệt vời, chất liệu đẹp",2,1
8366,Thời gian giao hàng rất nhanh,2,3
8367,Dưới đây là kết quả theo đúng định dạng bạn yêu cầu:,1,9
8368,Phục vụ kém.,1,9
8369,Mình 48kg mà mặc quần này bị trật luôn r.,1,9
8370,Mình tưởng 1 miếng ai ngờ shop gửi 5 miếng.,1,9
8371,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.,1,9
8372,Hàng y hình,2,1
8373,Áo form đẹp lắm ạ,2,1
8374,"Chất không đẹp như mình mua chỗ khác, giao sai mẫu",1,9
8375,0-3),1,9
8376,"Đóng gói sản phẩm chắc chắn, vải ổn(2-2",1,9
8377,Chất rất thích,2,1
8378,"Vải mỏng và nóng, hàng không giống hình và miêu tả",0,1
8379,Lần sau sẽ ủng hộ shop,2,9
8380,Áo đẹp lắm,2,1
8381,Chủ shop tư vấn rất nhiệt tình,2,5
8382,Đáng giá tiền,2,4
8383,Size M mà rộng như XL,0,1
8384,Áo đẹp nên cho 5 sao,2,1
8385,Sau bao lần tốn tiền uổng phí mua đồ không ra gì,0,9
8386,Giờ mới kiếm được shop bán đồ quá đẹp luôn,2,9
8387,Chất lượng sản phẩm tuyệt vời,2,1
8388,Áo mặc lên rất chuẩn ạ,2,1
8389,Shop phục vụ rất kém,0,5
8390,Thời gian giao hàng rất chậm,0,3
8391,Rất không đáng tiền,0,4
8392,Nhưng ví hơi bị lỗi nhé shop.,0,1
8393,Vải đẹp.,2,1
8394,"Huhu,.",0,9
8395,"Mình mua 3 bộ, nhưng bộ áo trắng kích cỡ nhỏ hơn hai bộ còn lại.",0,1
8396,Mặc quần bị hơi chật.,0,1
8402,còn được tặng thêm đôi tất màu hồng cute nữa chứ,2,8
8403,Rất không đáng tiền,0,4
8404,Ưng lắm à...bao size,2,1
8405,"Áo xanh vải rất ổn, nhưng màu trắng không đẹp",2,1
8406,"Vải mặc không thoải mái, không giống ảnh mẫu",0,1
8397,Phù hợp với giá 29 nghìn đồng,2,4
8398,Chủ shop rất nhiệt tình và có trách nhiệm với khách,2,5
8399,Shop không giới thiệu thực về chất lượng quần,0,1
8400,"Nhưng size M hơi nhỏ, biết vậy lấy size L rồi",0,1
8401,"Ưng, phù hợp giá tiền",2,4
8407,Ly gì toàn bố.,0,9
8408,Quá nhỏ.,0,1
8409,Chị chủ bán hàng dễ thương.,2,5
8410,Sẽ tiếp tục ủng hộ shop này.,2,9
8411,"Chất vải, form đẹp lắm shop ơi.",2,1
8422,Cà mã vạch thì không ra,0,9
8423,Váy rất đẹp và mặc vừa,2,1
8424,Chỉ thừa còn thừa nhiều,0,1
8425,Nơ cũng không giống hình,0,9
8426,Mặc vào dễ thương lắm ạ,2,1
8417,Gội cảm giác khá,1,9
8418,"Son khá lì và bền màu, uống nước dây ra li chút nhưng vẫn bám màu 👍🏻.",1,9
8419,Đóng gói quá cẩn thận luôn.,1,9
8420,"Hàng đẹp, đúng chủng loại chắc chắn.",1,9
8421,Hàng bị lỗi áo hơi lem màu.,1,9
8412,"Áo đẹp, hihi.",2,1
8413,Form quần không đẹp.,0,1
8414,120 nghìn đồng cho 3 sản phẩm cả ship quá rẻ cho một cuộc tình.,2,4
8415,Vải không bay màu sau lần giặt đầu tiên.,2,1
8416,"Không đúng size, đặt size L nhưng gửi size S bé tẹo mặc kiểu gì.",0,6
8427,áo đẹp nhưng dáng mà rộng hơn chút nữa thì đẹp vì mình thích oversize,2,1
8428,"phải nói thật mến chị chủ shop cực kỳ, thân thiện và nhiệt tình tư vấn cho khách",2,5
8429,sẽ ủng hộ lại Shop phục vụ rất tốt,2,9
8430,Thời gian giao hàng nhanh,2,3
8431,Xấu,0,1
8432,Áo thun mịn,2,1
8433,Chất đẹp,2,1
8434,Chất lượng sản phẩm tốt,2,1
8435,Thời gian giao hàng nhanh,2,3
8436,Đặt váy len nhưng lại giao áo khoác len,0,7
8437,đặt 2 cái size S giao 1 size S 1 size L,0,3
8438,Sẽ ủng hộ shop dài dài,2,9
8439,Bạn chủ shop nói chuyện rất dễ thương,2,5
8440,Săn deal được 1k,2,8
8441,Bao bì đẹp,2,2
8442,KEY kích hoạt online trên website của Microsoft được. Shop uy tín.,2,9
8443,"Chất lượng sản phẩm rất tốt, tư vấn nhiệt tình. Lần đầu mua quần áo online mà ưng đến vậy.",2,1
8444,Nói chung là tốt!,2,9
8445,Đẹp từng xentimet.,2,1
8446,"Hàng rất ổn, đẹp lắm luôn.",2,1
8447,Shop phục vụ rất tốt nhưng quần không như hình,2,5
8448,"Vải hơi mỏng, nhưng vẫn cho Shop 5 sao nha",2,1
8449,Chất lượng sản phẩm tuyệt vời,2,1
8450,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
8451,Thời gian giao hàng rất nhanh,2,3
8452,Siêu đẹp luôn,2,9
8453,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
8454,Chất lượng phải có thời gian dùng mới biết chứ shop,1,1
8455,Chất lượng rất kém,0,1
8456,"Sản phẩm đẹp, vừa ý",2,1
8462,Sản phẩm dễ thương cực,2,1
8463,Tạm ổn ạ,1,9
8464,Thời gian giao hàng rất nhanh,2,3
8465,Chất lượng sản phẩm tuyệt vời,2,1
8466,"Rất đáng tiền, mỏng nhẹ mát mặc thích",2,1
8457,"Hàng không giống trong hình, chất liệu cực kỳ chán",0,1
8458,"Còn về kích cỡ thì trên sản phẩm không hề có size, vậy bắt chọn size làm gì",0,9
8459,"Shop đóng gói cẩn thận, sổ lại đẹp nữa",2,2
8460,Đường may ổn,2,1
8461,"Móc khóa bị mềm quá, va chạm một chút gãy mất rồi bạn ạ",0,1
8467,"Thời gian giao hàng rất nhanh, chất lượng phù hợp với giá cả",2,3
8468,Giày kém,0,1
8469,Áo mặc lên dáng đẹp,2,1
8470,Túi có vết bẩn tuy nhiên chất lượng ổn so với giá,1,1
8471,Túi hầu như không ngửi thấy mùi luôn,1,1
8472,Màu trôi,0,1
8473,Bạn nào có ý định mua thì nên liên lạc shop hỏi kỹ về màu để tránh trường hợp không hài lòng về màu như mình,0,1
8474,Sản phẩm ok lắm,2,1
8475,"Tay áo rộng dã man, không sửa được luôn",0,9
8476,Áo nói chung là đẹp,2,1
8477,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
8478,Shop gói hàng rất chất lượng,2,2
8479,Chỉ tiếc là đặt màu xanh nhưng lại giao màu hồng,0,3
8480,Màu giống mẫu quảng cáo,1,1
8481,Vải thô hơi cứng,0,1
8482,Shop dễ thương quá,2,9
8483,Hàng đẹp quá nàng ơi,2,1
8484,Váy y hình,2,1
8485,Đôi màu đen mang vừa,2,1
8486,"Len thô quá, màu xấu, không giống hình",0,1
8492,Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn.,2,1
8493,,2,2
8494,Áo đẹp lắm ạ.,2,1
8495,Sẽ ủng hộ shop khi mình cần đến.,2,9
8496,Dù không giống lắm với mẫu gốc nhưng tôi vẫn rất ưng ý với chiếc áo.,2,1
8487,Chất lượng rất ổn,2,1
8488,Siêu xinh luôn,2,1
8489,Chất lượng sản phẩm tuyệt vời,2,1
8490,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
8491,Shop phục vụ rất tốt,2,5
8497,Sẽ mua tiếp nếu shop có mẫu nào mới,2,9
8498,Chỉ may không chắc chắn,0,1
8499,"Áo ưng lắm nha, shop cũng rất quan tâm đến khách hàng",2,5
8500,Sẽ ủng hộ dài dài,2,9
8501,"Chất lượng sản phẩm tuyệt vời, áo rất đẹp",2,1
8512,Rất đáng tiền,2,4
8513,Vải dày,2,1
8514,Mọi người nên mua,2,9
8515,Thời gian giao hàng rất nhanh,2,3
8516,"Sản phẩm: áo đẹp không thể tả, chất vải đẹp, màu đẹp, form cũng đẹp",2,1
8517,Thời gian giao hàng nhanh,2,3
8518,Xem được chất lượng cũng ổn Thời gian giao hàng rất nhanh,1,1
8519,Còn bị rách,0,2
8520,Sờ vào mềm mịn rất thích,2,1
8521,"Đẹp lắm, mỗi tội kích thước cổ giày cố định nên lúc xỏ chân vào hơi khó khăn, form hơi nhỏ",1,1
8502,"Túi áo rộng, vải ổn so với giá tiền",2,4
8503,"Sim sử dụng được 3-4 ngày bắt đầu yếu, chỉ nhắn tin bên Messenger được chứ không lướt Facebook, Instagram hay YouTube được, quá thất vọng về shop",0,1
8504,Khi nào đi chụp ảnh sẽ phản hồi cho shop,1,9
8505,Khi nào có gì hot sẽ ủng hộ shop tiếp,2,9
8506,Chất lượng sản phẩm tuyệt vời,2,1
8507,Mình đã sửa lỗi chính tả và phân loại như bạn yêu cầu:,1,9
8508,"Đóng gói sản phẩm rất đẹp và chắc chắn, chất hơi cứng.",1,9
8509,Lớp nỉ bên trong hơi mỏng.,1,9
8510,Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh.,1,9
8511,Nhưng mà son best quá!!!,1,9
8522,"Chất lượng sản phẩm tuyệt vời, áo đẹp mặc sang, màu cũng đẹp",2,1
8523,Shop phục vụ rất tốt,2,5
8524,Thời gian giao hàng rất nhanh,2,3
8525,Chất lượng sản phẩm tuyệt vời,2,1
8526,"Màu sắc đẹp, chất liệu dày dặn, tạm được",1,1
8527,"Gói hàng tốt, giao hàng nhanh, cảm ơn shop",2,2
8528,Chất lượng sản phẩm tuyệt vời,2,1
8529,"Mua về đẹp quá, chị gái nhờ đặt thêm 3 cái",2,6
8530,Để có kèm ảnh thật mà hàng không giống hình,0,1
8531,"Shop rất nhiệt tình, tư vấn khách hàng nhanh",2,5
8532,Áo size M chật so với số đo shop hướng dẫn. Còn lại mẫu mã chấp nhận được,0,1
8533,Size hơi nhỏ so với mình nghĩ,0,1
8534,Thời gian giao hàng nhanh,2,3
8535,Áo đẹp lắm nha,2,1
8536,Sản phẩm giống hình,2,1
8537,Dưới đây là kết quả xử lý theo định dạng bạn yêu cầu:,1,9
8538,Sao t nt cho shop nhưng gửi tn đi đều báo lỗi.,1,9
8539,Nếu có 10 sao em cũng đánh giá cả 10 ❤️❤️❤️ sẽ ủng hộ dài dài ạ!,1,9
8540,Chất lượng sản phẩm tuyệt vời áo đen không được đẹp..,1,9
8541,Rất đáng tiền.,1,9
8542,Hết hàng nên mình nhận áo khoác len dạng dây kéo,1,6
8543,Giao hàng nhanh nhưng nên đóng gói thêm 1 túi nilon bên ngoài để tránh bị rách,2,3
8544,Hàng không giống hình,0,1
8545,"Đường may không cẩn thận, có vài lỗi",0,1
8546,"Sản phẩm phù hợp với dưới 50kg, chất vải tạm được, giống hình nhưng không long lanh như hình",1,1
8547,Shop phục vụ rất tốt,2,5
8548,Thời gian giao hàng rất nhanh,2,3
8549,Thời gian giao hàng rất nhanh,2,3
8550,Đặt màu da nhưng giao màu hồng,0,7
8551,Sản phẩm dễ thương,2,1
8552,Gói hàng rất kỹ lại còn được tặng quà nữa,2,2
8553,Áo đẹp lắm nha mọi người,2,1
8554,Ưng,2,1
8555,Sản phẩm tương đối giống hình,1,1
8556,"Giao bị sai đơn hàng, shop liên hệ mình với nhé",0,3
8557,10 điểm cho sự nhiệt tình của chủ shop,2,5
8558,"Đẹp, khỏi chê nhé",2,1
8559,"Ren mềm đẹp, dây áo dài vừa đủ, tôn ngực lắm",2,1
8560,Yummy yummy,2,9
8561,"Form rộng, chất đẹp, mát",2,1
8567,"Đầm vải mịn đẹp, lên form dáng đẹp lắm nhé.",2,1
8568,Đồ rất đẹp,2,1
8569,Size vừa người,2,1
8570,Nhân viên giao hàng dễ thương,2,3
8571,Shop tư vấn rất nhiệt tình,2,5
8562,Thời gian giao hàng nhanh,2,3
8563,Shop giao hàng siêu nhanh,2,3
8564,Sữa rất ngon,2,1
8565,Sẽ ủng hộ shop lần sau ạ,2,9
8566,Shop gửi nhầm mùi à,0,2
